,Id,Username,Text,Date,Hashtags,Location
2938,1184937061507354624,GoodonSwitch,What is wrong with the power supply? Is that a common problem in your area? The last power outage in my area was several years ago and lasted only a few minutes.,2019-10-17 20:59:45+00:00,,
2939,1184937058978222085,WilsonSchlDist,Due to a power outage at Exeter HS...tonight's Girls Soccer BCIAA Championship game has been postponed to tomorrow @Exeter HS following the boys final (which begins @5:30PM). #WilsonSD,2019-10-17 20:59:44+00:00,#WilsonSD,
2940,1184936984197750784,pmagn,"""Weather bomb causes power outages in eastern Canada"" ",2019-10-17 20:59:26+00:00,,
2941,1184936972596514817,mattrainniecbc,"Latest number on power outages from @MECLPEI is 22-hundred, power restored for thousands. And @NFLFerries sailing schedule is back on tonight",2019-10-17 20:59:23+00:00,,
2942,1184936887464726528,BriDehlinger,"I wasn’t planning on making chicken tonight, but I guess this power outage is telling me I should figure out what to do with the chicken that is defrosting on its own.",2019-10-17 20:59:03+00:00,,
2943,1184936870628806656,Greenbushalerts,Greenbush Ln trains may experience delays due to signal issues & crossing gate malfunctions caused by a commercial power outage #mbta,2019-10-17 20:58:59+00:00,#mbta,
2944,1184936870498783233,mbta_alerts,Greenbush Ln trains may experience delays due to signal issues & crossing gate malfunctions caused by a commercial power outage #mbta,2019-10-17 20:58:59+00:00,#mbta,
2945,1184936836566794240,MBTA_CR,Greenbush Line trains may experience delays due to signal issues and crossing gate malfunctions caused by a commercial power outage. Individual alerts will be sent as needed.,2019-10-17 20:58:51+00:00,,
2946,1184936778249261070,AnnWyattonFOX46,"@FOX46News at 5 starts soon! We’re following a large power outage in Southend plus a deadly helicopter crash. Also, @TaraLaneFOX46 is tracking rain and cooler temperatures.",2019-10-17 20:58:37+00:00,,
2947,1184936463911112705,BradleyHobbs7,"Power Outage The ""Real Story"" Behind Historic Power Shutdown California ... https://youtu.be/r7HpA1VKSK8 via @YouTube",2019-10-17 20:57:22+00:00,,
2948,1184936451240316928,hell0nicci,Can officially say I’ve now gone shopping at target in the middle of a power outage and it was the weirdest experience of my life,2019-10-17 20:57:19+00:00,,
2949,1184936415928508417,StormCenter7,Here is an updated look at power outages across the Miami Valley. More information: http://www.whio.com,2019-10-17 20:57:11+00:00,,
2950,1184936173468303360,XtylaBanx,"And if the sausage takes more than one minutes, there'll be too much of heat. Alarm may blow which may cus power outage Hospital straight......",2019-10-17 20:56:13+00:00,,
2951,1184936157995503616,wpri12,Are you one of the thousands still without power in Southern New England? You can track the status of the outage in your area through our Power Outage Database: https://www.wpri.com/weather/power-outages/,2019-10-17 20:56:09+00:00,,
2952,1184935959055491072,elianna_spitzer,Nothing like power outages as your deadline approaches https://www.capenews.net/falmouth/news/bomb-cyclone-brings-explosive-damage-to-upper-cape/article_0e81122e-431f-585b-9eb6-d90a6b43cc01.html,2019-10-17 20:55:22+00:00,,
2953,1184935780881436673,Wilson_Bulldogs,Due to a power outage at Exeter HS...tonight's Girls Soccer BCIAA Championship game has been postponed to tomorrow @Exeter HS following the boys final (which begins @5:30PM).,2019-10-17 20:54:39+00:00,,
2954,1184935704268361729,BrenDee85,Gusty winds causing power outages in Berks https://www.readingeagle.com/news/article/wind-advisory-up-for-berks-40-plus-gusts-possible#.XajU-Sn4-uA.twitter,2019-10-17 20:54:21+00:00,,
2955,1184935458188382208,CharlesDrapeau1,"Same old story!!!Lack of preparation on CMP’s part results in mass outages. Now they play the hero with the “Calvary “ is on the way, and we’re working hard to restore power!! Bury the man lines and cut , not limb trees ",2019-10-17 20:53:22+00:00,,
2956,1184935453264416768,ncedisa_m,They must just apologise for these evils power outages from eskom. They must bring back Brian Molefe. It's that simple,2019-10-17 20:53:21+00:00,,
2957,1184935417185030154,ElsaWSOC9,"@DukeEnergy says outage caused by equipment failure along power lines that serve South End area. Estimated restoration time 5:45, but could be longer as crews work through repair @wsoctv",2019-10-17 20:53:13+00:00,,
2958,1184935209688555526,VillageRVC,"Please be advised, due to the extreme wind and weather, areas in the Village are experiencing a power outage. Crews are working diligently to restore service. We appreciate your patience during this outage.",2019-10-17 20:52:23+00:00,,
2959,1184935132861550595,WeAreWayfaring,@verizonfios what should we do when there was a power outage and now our FIOS DVR won’t work anymore?,2019-10-17 20:52:05+00:00,,
2960,1184935092508069888,GMSDAthletics,BCIAA soccer championships postponed until tomorrow due to power outage at Exeter stadium. Boys will play OV tomorrow at Exeter at 5:30.,2019-10-17 20:51:55+00:00,,
2961,1184935036430237696,Localrocktalk1,In Haverhill Mass on Washington St I still have my power never got outage,2019-10-17 20:51:42+00:00,,
2962,1184935023448936460,Tori_Bedford,"In Lincoln, where the tropical storm has caused day-long power outages, downed trees and property damage. @wgbhnews",2019-10-17 20:51:39+00:00,,
2963,1184934894234828800,CrosseBarx,"#PG&amp;E utility confronts mass outrage a week after Northern California power shutoffs The deliberate outages last week likely led to at least one death,67-year-old Robert Mardis Sr. whose positive airway pressure machine ceased operation while he slept ",2019-10-17 20:51:08+00:00,#PG,
2964,1184934892284661773,PaulRobertsWEEU,Due to a power outage at @ExeterAthletics The Berks County boys and girls soccer championship games have been postponed until tomorrow.,2019-10-17 20:51:08+00:00,,
2965,1184934799351468039,visineDOTcom,There was a power outage yo. Relax,2019-10-17 20:50:45+00:00,,
2966,1184934771841028107,BCIAASports,"Due to a power outage the Boys and Girls Soccer Championship has been postponed and will now be played tomorrow, Friday 10/18 at Exeter. Same game times with boys at 5:30 and girls to follow.",2019-10-17 20:50:39+00:00,,
2967,1184934543146602512,ReePieper,"Honestly there has been so much awful stuff, as per usual these days, that the power outage probably saved a lot of anxiety",2019-10-17 20:49:44+00:00,,
2968,1184934521722023938,JulianCouncil,"The great South End power outage. Stay strong, y’all. ",2019-10-17 20:49:39+00:00,,
2969,1184934400858812417,tracybirk1,Check this site for power outages! ,2019-10-17 20:49:10+00:00,,
2970,1184934365962424336,AshLangley90,Those first moments when the power is restored after an outage and you realize how noisy everything really is...,2019-10-17 20:49:02+00:00,,
2971,1184934262090485766,NoOne111163,"It was very bad on the coast, we're about 1 hour inland, so we didn't get the 60 mph winds, which is the cut-off for power outages, they said. We got maybe 40-45 gusts, mostly 25 mph tho', which doesn't usually cause power outages or damage.",2019-10-17 20:48:37+00:00,,
2972,1184934210928349186,7News,"Cleanup continues on South Shore after wind gusts down trees, cause power outages https://whdh.com/news/cleanup-continues-on-south-shore-after-wind-gusts-down-trees-cause-power-outages/ #7NEWS",2019-10-17 20:48:25+00:00,#7NEWS,
2973,1184934047061102594,WFAE,"Power outage in Charlotte's South End affects nearly 7,000 https://buff.ly/31lcIgp",2019-10-17 20:47:46+00:00,,
2974,1184933573826097152,WGANNews,"Central Maine Power reported more than 175,000 outages early Thursday, with the hardest hit areas being York and Cumberland counties. That total fell to about 151,000 by early Thursday evening https://wgan.com/news/074470-noreaster-slams-into-maine-knocking-down-trees-power-lines/?fbclid=IwAR3koB-Ny75xeKaGANYOYBMPjSTsPk2onX3H5HdLPoXaFJGI46ZHOkT0cVY",2019-10-17 20:45:53+00:00,,
2975,1184933407597293568,poach187,"Do you think it’d ever make sense to use batteries as home power source even when there isnt an outage? (I.e. be completely off-grid, using solar+battery) Not sure the calculus there, maybe battery is more wasteful if grid power is fairly clean. Home solar still on my backlog ",2019-10-17 20:45:14+00:00,,
2976,1184933355562946560,HPE_SMB,"Has your business recently expanded or relocated, or has it experienced an unexpected shutdown due to a power outage? If so, it's time to test your #disasteryrecovery plan #SMB #ITsecurity #ITcompliance http://hpe.to/6015111f5",2019-10-17 20:45:01+00:00,#disasteryrecovery #SMB #ITsecurity #ITcompliance,
2977,1184933090193559562,MateoYorke,@CBCHfxTraffic Dalhousie closed at 1pm today due to widespread power outages... thinking this is a lot of the missing traffic! #windstorm,2019-10-17 20:43:58+00:00,#windstorm,
2978,1184932975705841664,TorryGaucher,Storm Ready: Power Outage Safety ,2019-10-17 20:43:31+00:00,,
2979,1184932674529615872,frip1234,"If a generator is part of your power outage preparations, it's important to know how to use it safely. #hometips #REtip http://cpix.me/a/83640874",2019-10-17 20:42:19+00:00,#hometips #REtip,
2980,1184932643311370241,Mona21411,@PSEGdelivers Called Cust Svs asking why we’ve had 2 over 2 hr power outages in a week. Her response: “I don’t know.” Great. Just great.,2019-10-17 20:42:11+00:00,,
2981,1184932627834269696,barkleesanders,can you help treasure island in sf ? For 20 years we have had 150 power outages with no end in sight . 11 this year alone ! The work you’re doing is amazing can you help us ? Check out the website I made about this issue ,2019-10-17 20:42:08+00:00,,
2982,1184932546942922753,Blake2340,Weather bomb causes power outages in eastern Canada ,2019-10-17 20:41:48+00:00,,
2983,1184932382459289602,NEFireChiefs,"The weather has caused many power outages. Remember to check on your neighbors and older residents. To check the latest outage map, click here: https://outagemap.ri.nationalgridus.com/",2019-10-17 20:41:09+00:00,,
2984,1184932341699039250,nspowerinc,Hi Amanda- As we are restoring power we need to maintain the safety of crews and customers. Sometimes our crews will take a brief outage to make a repair or re-route the path of the electricity service. Customers may experience brief outages while we are making these restorations,2019-10-17 20:40:59+00:00,,
2985,1184932173435953152,debwhite,"Today, like most school days was just a bit different than expected due to a power outage &amp; heavy rains. However, I was greeted at my car by a rain-slickered smiling face to carry my belongings into school for me. Ss often give us more than we ever can give them. #edchatme",2019-10-17 20:40:19+00:00,#edchatme,
2986,1184932170688688128,DrLelo,Any update on bryanston power outage?,2019-10-17 20:40:19+00:00,,
2987,1184932052157657088,OPPDCares,this outage has been restored. Are you still without power?,2019-10-17 20:39:50+00:00,,
2988,1184931893806092292,Ea1785,"US parents: due to a power outage on campus, tonight’s “Road to College” workshop has been rescheduled for Friday (10/18) at 8:15 a.m. in the Tierney Dining Hall. We apologize for any inconvenience.",2019-10-17 20:39:13+00:00,,
2989,1184931877037187072,TraWeather,"The latest #noreaster may be almost over with, but nearly have a million customers are still without power in the northeast as seen by the @PowerOutage_us map! #TraWeather #poweroutage ",2019-10-17 20:39:09+00:00,#noreaster #TraWeather #poweroutage,
2990,1184931513546297345,Gengem88,"Table View has been without power since 18:00. Have we been thrown into two scheduled outages? If so, why?",2019-10-17 20:37:42+00:00,,
2991,1184931380796497921,pcfn316,Oh boy so power outages will still be possible?,2019-10-17 20:37:10+00:00,,
2992,1184931128651726849,BrewYourOwn,"Due to a power outage we had to reschedule today's Live Chat with Terry Foster. The chat will take place next Thursday, October 24 from 3-4 p.m. EST. Hope to see you all there! https://byo.com/live-chat-with-terry-foster/",2019-10-17 20:36:10+00:00,,
2993,1184931063874965509,PoliSci_JpR,"Power outages across town today. Didn't get anything I had planned to do today done as a result. Had a nice, long nap though; it was needed. ",2019-10-17 20:35:55+00:00,,
2994,1184930815693774848,easternbank,Please note that the following locations have experienced closures due to power outages caused by inclement weather. We are reopening branches as soon as we can. If you have questions please call 1-800-EASTERN or visit https://www.easternbank.com/location-updates,2019-10-17 20:34:56+00:00,,
2995,1184930652610879488,SoutheastPatch,Pair Accused Of Burglary; Basketball Team Leaves County; Power Outages https://trib.al/LZBO4Cn,2019-10-17 20:34:17+00:00,,
