_wkt_geom,id,xcoord,ycoord
Point (-77.63381218080292001 38.3293820472225093),17247,-77.63381218,38.32938205
Point (-77.73679674603172884 38.05965907550903182),17250,-77.73679675,38.05965908
Point (-78.02541719057246894 38.53579288533317282),17249,-78.02541719,38.53579289
Point (-77.82403976760228659 39.40557529702294914),17260,-77.82403977,39.4055753
Point (-77.54413684856137934 39.10506256717973628),17259,-77.54413685,39.10506257
Point (-77.82932176374117716 38.96063534631957737),17262,-77.82932176,38.96063535
Point (-77.38088298187724945 39.19735702651762921),17261,-77.38088298,39.19735703
Point (-76.82059585536458712 38.47477262134792397),17256,-76.82059586,38.47477262
Point (-78.38788171824235462 38.82652043736697323),17255,-78.38788172,38.82652044
Point (-76.89555845339985751 38.7258377757069141),17258,-76.89555845,38.72583778
Point (-76.60419213015110529 38.65123618674066819),17257,-76.60419213,38.65123619
Point (-77.3699087851035614 38.37540110027118345),17268,-77.36990879,38.3754011
Point (-77.27414397424658432 39.34874848637156219),17267,-77.27414397,39.34874849
Point (-77.39676857896024842 38.48413920665282006),17270,-77.39676858,38.48413921
Point (-76.89150184299002433 38.66753488629127844),17269,-76.89150184,38.66753489
Point (-76.92214560007093382 38.64819975824009646),17264,-76.9221456,38.64819976
Point (-77.91378378066264077 39.17459860913160696),17263,-77.91378378,39.17459861
Point (-77.64317492459191783 38.98967757747781349),17266,-77.64317492,38.98967758
Point (-76.76282907775019737 38.86013028713630035),17265,-76.76282908,38.86013029
Point (-77.42049295335323222 38.44579338421041115),17276,-77.42049295,38.44579338
Point (-77.6146596812179439 38.54397013936267768),17275,-77.61465968,38.54397014
Point (-77.74420461884608358 38.29229909977297552),17278,-77.74420462,38.2922991
Point (-77.35560044622555154 38.68051311136582626),17277,-77.35560045,38.68051311
Point (-77.50532096134460858 39.16574742274705301),17272,-77.50532096,39.16574742
Point (-77.36909024470466534 38.8370585749148276),17271,-77.36909024,38.83705857
Point (-77.55792068446194776 39.59781072282816439),17274,-77.55792068,39.59781072
Point (-76.49936551707574495 38.42091358085517783),17273,-76.49936552,38.42091358
Point (-77.07805978971231298 38.79243481541270455),17220,-77.07805979,38.79243482
Point (-76.79422840020230012 38.99050654042945041),17219,-76.7942284,38.99050654
Point (-77.00956715153748178 38.78142158974258535),17222,-77.00956715,38.78142159
Point (-77.69471022955387696 38.22754627188098908),17221,-77.69471023,38.22754627
Point (-76.43000817860823304 38.38865475952898976),17216,-76.43000818,38.38865476
Point (-78.01013144476979733 38.62134891890608657),17215,-78.01013144,38.62134892
Point (-77.12843183999454766 38.55050721565272909),17218,-77.12843184,38.55050722
Point (-77.56938994480630356 38.78433374647413245),17217,-77.56938994,38.78433375
Point (-77.37872743375768891 38.24649510308950795),17228,-77.37872743,38.2464951
Point (-77.38707850696631851 38.91045949430323958),17227,-77.38707851,38.91045949
Point (-78.37124561480445095 38.84648575649161018),17230,-78.37124561,38.84648576
Point (-77.71120520946247723 38.59454422947278118),17229,-77.71120521,38.59454423
Point (-77.8092613695232842 39.31612303162870603),17224,-77.80926137,39.31612303
Point (-77.71609201348012164 38.0914814950580336),17223,-77.71609201,38.0914815
Point (-76.9206824557112725 38.83211898706478848),17226,-76.92068246,38.83211899
Point (-77.87282460319427457 39.09836624936320248),17225,-77.8728246,39.09836625
Point (-77.35683509008140391 38.88023103119385127),17236,-77.35683509,38.88023103
Point (-77.0970273608502481 38.74796096849037497),17235,-77.09702736,38.74796097
Point (-77.74552175938148935 38.74876375756954161),17238,-77.74552176,38.74876376
Point (-77.48852307350773572 38.34588190777336081),17237,-77.48852307,38.34588191
Point (-77.00834130531110588 38.74951805355652112),17232,-77.00834131,38.74951805
Point (-76.99583190536843347 38.42075057591959109),17231,-76.99583191,38.42075058
Point (-77.87505355090682713 38.94709953737931585),17234,-77.87505355,38.94709954
Point (-77.0074116319945432 38.97789372810409247),17233,-77.00741163,38.97789373
Point (-76.91144646743838109 38.92504222420397753),17244,-76.91144647,38.92504222
Point (-77.53795609114008869 38.77514130258965963),17243,-77.53795609,38.7751413
Point (-76.8978829203466745 38.93031504421539779),17246,-76.89788292,38.93031504
Point (-78.06759892460917172 38.34294706435154865),17245,-78.06759892,38.34294706
Point (-77.96326659474620158 38.72097764449584645),17240,-77.96326659,38.72097764
Point (-77.5482544849211024 38.29422005242689409),17239,-77.54825448,38.29422005
Point (-77.25331096831132527 39.21824383757481769),17242,-77.25331097,39.21824384
Point (-76.5152024775403703 38.39259200795609672),17241,-76.51520248,38.39259201
Point (-77.10427770650656498 38.94315495742083044),17188,-77.10427771,38.94315496
Point (-76.71490964446743988 38.61930260298362327),17187,-76.71490964,38.6193026
Point (-76.73826430517931385 38.61560905644153507),17190,-76.73826431,38.61560906
Point (-76.5015248993732655 38.51679466388485906),17189,-76.5015249,38.51679466
Point (-77.31550064157728741 39.35938895324760978),17184,-77.31550064,39.35938895
Point (-76.84342296696895858 38.67074155364777255),17183,-76.84342297,38.67074155
Point (-78.26153876751754979 38.91657208458214967),17186,-78.26153877,38.91657208
Point (-76.51837728429758556 38.47437210915382622),17185,-76.51837728,38.47437211
Point (-77.38812943727549509 38.77908137384367393),17196,-77.38812944,38.77908137
Point (-77.15044382024741765 39.47484446337052333),17195,-77.15044382,39.47484446
Point (-76.98614285948664815 38.30305338461121778),17198,-76.98614286,38.30305338
Point (-77.3005117357598408 39.36670769177526097),17197,-77.30051174,39.36670769
Point (-76.53576874597705171 38.60619475942542778),17192,-76.53576875,38.60619476
Point (-77.33273693569952911 39.37414291923865051),17191,-77.33273694,39.37414292
Point (-77.57087608279094582 39.10021866634244248),17194,-77.57087608,39.10021867
Point (-77.91566786970412295 38.42703207851174341),17193,-77.91566787,38.42703208
Point (-77.15215565897564431 38.94825012096890049),17204,-77.15215566,38.94825012
Point (-76.9069153114054842 39.05989806533651887),17203,-76.90691531,39.05989807
Point (-76.96932506861801926 38.83678228235500995),17206,-76.96932507,38.83678228
Point (-77.42296975890356237 39.15716365727048043),17205,-77.42296976,39.15716366
Point (-77.82804099643729501 39.09890155598662886),17200,-77.828041,39.09890156
Point (-77.41469449785883228 39.0361417104730748),17199,-77.4146945,39.03614171
Point (-77.06049650550372121 38.91407466982125385),17202,-77.06049651,38.91407467
Point (-77.38343546220569635 39.22953920601557343),17201,-77.38343546,39.22953921
Point (-77.86046208415528724 38.98508792385975141),17212,-77.86046208,38.98508792
Point (-77.2685699799302057 39.2082494720180037),17211,-77.26856998,39.20824947
Point (-77.61893378447791747 38.28882155005570809),17214,-77.61893378,38.28882155
Point (-78.29327504186110787 38.70271040071714452),17213,-78.29327504,38.7027104
Point (-77.3361993713907907 38.69842518662946418),17208,-77.33619937,38.69842519
Point (-77.56942688324056689 38.35993395852689503),17207,-77.56942688,38.35993396
Point (-78.28828633270589421 38.81016212443672231),17210,-78.28828633,38.81016212
Point (-77.87865140954008325 39.01298937908418196),17209,-77.87865141,39.01298938
Point (-77.09782896750502346 39.19461058914287577),17156,-77.09782897,39.19461059
Point (-76.80573443884782137 38.96825086312221487),17155,-76.80573444,38.96825086
Point (-77.48589189652584253 38.86856588151455583),17158,-77.4858919,38.86856588
Point (-77.31011925725907474 39.39627254116678756),17157,-77.31011926,39.39627254
Point (-76.87902207276555089 38.30210338440058848),17152,-76.87902207,38.30210338
Point (-76.96204353087890127 39.09440885797673815),17151,-76.96204353,39.09440886
Point (-77.33443814374724923 38.80708553689375151),17154,-77.33443814,38.80708554
Point (-76.97558132027479871 38.71042818941288743),17153,-76.97558132,38.71042819
Point (-77.59593943786069303 38.4527398480719782),17164,-77.59593944,38.45273985
Point (-77.61075306708856658 38.02144064882871533),17163,-77.61075307,38.02144065
Point (-77.31834042982463018 39.29243293743945742),17166,-77.31834043,39.29243294
Point (-77.60592688263494665 38.48273759338648858),17165,-77.60592688,38.48273759
Point (-76.76135206052870785 38.77004662411363967),17160,-76.76135206,38.77004662
Point (-77.91520859468732851 38.84990704111442028),17159,-77.91520859,38.84990704
Point (-76.94404387069951667 38.31993229007106549),17162,-76.94404387,38.31993229
Point (-77.36696592010075335 38.38997813044499452),17161,-77.36696592,38.38997813
Point (-77.4886551499324554 38.42492961856183342),17172,-77.48865515,38.42492962
Point (-77.69924388317666342 38.8664143104158768),17171,-77.69924388,38.86641431
Point (-77.93312617131373088 38.12287264603125436),17174,-77.93312617,38.12287265
Point (-78.23959815308460009 38.97845409670923544),17173,-78.23959815,38.9784541
Point (-76.90810839250643483 38.67490131455535618),17168,-76.90810839,38.67490131
Point (-77.08212233739958208 38.45501173939072004),17167,-77.08212234,38.45501174
Point (-77.68845159031762648 38.38566818726026497),17170,-77.68845159,38.38566819
Point (-78.16685761322801795 39.01711045498726094),17169,-78.16685761,39.01711045
Point (-77.3437413126785458 38.34913427053363932),17180,-77.34374131,38.34913427
Point (-77.03650313619679935 39.20516333499237049),17179,-77.03650314,39.20516333
Point (-77.99135716356886405 39.11574039146935888),17182,-77.99135716,39.11574039
Point (-77.54036946072253045 39.2417943687944728),17181,-77.54036946,39.24179437
Point (-78.24108578668152347 38.61942656230586124),17176,-78.24108579,38.61942656
Point (-77.61320283415015808 38.70321482435736726),17175,-77.61320283,38.70321482
Point (-77.92877115018478662 39.05102239788220686),17178,-77.92877115,39.0510224
Point (-76.80404241995016434 38.98184011531283488),17177,-76.80404242,38.98184012
Point (-77.39127195848371343 38.52501118432811467),17124,-77.39127196,38.52501118
Point (-78.30535224337712918 38.63929545629564899),17123,-78.30535224,38.63929546
Point (-76.85202498309003261 39.06491256943808565),17126,-76.85202498,39.06491257
Point (-76.73503691032323104 38.80001224833198847),17125,-76.73503691,38.80001225
Point (-77.3319598622332478 39.14000319185685584),17120,-77.33195986,39.14000319
Point (-77.2289212381044905 39.41456119084745779),17119,-77.22892124,39.41456119
Point (-78.09119926473239559 38.9717780054856604),17122,-78.09119926,38.97177801
Point (-77.48319758974395199 39.20480098804087277),17121,-77.48319759,39.20480099
Point (-77.89095544786661662 38.60925727056553569),17132,-77.89095545,38.60925727
Point (-77.24347806834157382 38.46148792687506557),17131,-77.24347807,38.46148793
Point (-77.86459830601657472 39.04402048541101777),17134,-77.86459831,39.04402049
Point (-78.28630662714317623 38.99277762067094955),17133,-78.28630663,38.99277762
Point (-78.2856599339048671 38.63998231208143608),17128,-78.28565993,38.63998231
Point (-77.1784555364868794 39.32055211900643599),17127,-77.17845554,39.32055212
Point (-77.87543176558048685 38.77387490387878444),17130,-77.87543177,38.7738749
Point (-77.85457563080568377 38.82470228644712051),17129,-77.85457563,38.82470229
Point (-77.21864742634714673 38.51218905070709297),17140,-77.21864743,38.51218905
Point (-77.04435424269743748 39.1900184003409251),17139,-77.04435424,39.1900184
Point (-77.01214755997951045 38.58931126239733089),17142,-77.01214756,38.58931126
Point (-77.38002040651392122 38.5030493858922398),17141,-77.38002041,38.50304939
Point (-76.97261244371307498 39.01004333563159321),17136,-76.97261244,39.01004334
Point (-77.55201609969805077 39.05797887891322517),17135,-77.5520161,39.05797888
Point (-76.6841339834224982 38.58189567899526651),17138,-76.68413398,38.58189568
Point (-77.2256926903450136 39.48436593332787226),17137,-77.22569269,39.48436593
Point (-77.33648150338039784 39.10813230016853481),17148,-77.3364815,39.1081323
Point (-77.26424302049450432 38.42430936338380576),17147,-77.26424302,38.42430936
Point (-78.11917162876703458 38.78786973973593177),17150,-78.11917163,38.78786974
Point (-77.89825658002733633 39.28280494216707552),17149,-77.89825658,39.28280494
Point (-76.56559485592725878 38.70651232303676892),17144,-76.56559486,38.70651232
Point (-77.85738484327198705 38.57500977756988192),17143,-77.85738484,38.57500978
Point (-77.04027927142529109 38.63849340434440904),17146,-77.04027927,38.6384934
Point (-78.10127825853670913 38.63300349578625514),17145,-78.10127826,38.6330035
Point (-77.60284638511394917 39.19211134614779013),17092,-77.60284639,39.19211135
Point (-77.47124087086221778 38.84432365128207465),17091,-77.47124087,38.84432365
Point (-78.02919344938240442 38.75318685529276053),17094,-78.02919345,38.75318686
Point (-77.5236912786547947 39.50421572707937656),17093,-77.52369128,39.50421573
Point (-76.80584606161733063 38.62900759251441229),17088,-76.80584606,38.62900759
Point (-77.63662378800324859 39.42659041300279199),17087,-77.63662379,39.42659041
Point (-77.71604827968018014 38.92718791330110406),17090,-77.71604828,38.92718791
Point (-77.57462846344736818 38.67197834518327682),17089,-77.57462846,38.67197835
Point (-76.33517752771126652 38.33951557635894858),17100,-76.33517753,38.33951558
Point (-77.28201916311843434 39.11205852698504515),17099,-77.28201916,39.11205853
Point (-77.39171202426275897 39.22789894236318986),17102,-77.39171202,39.22789894
Point (-77.38236018817003981 38.45931465670025062),17101,-77.38236019,38.45931466
Point (-76.7432157908880157 38.56655291956311515),17096,-76.74321579,38.56655292
Point (-77.43036468225727731 39.12475580008354825),17095,-77.43036468,39.1247558
Point (-77.56870558707109353 38.54350840120024912),17098,-77.56870559,38.5435084
Point (-77.47145135518455561 38.38850451156951493),17097,-77.47145136,38.38850451
Point (-78.01455743987578728 38.46010568118986583),17108,-78.01455744,38.46010568
Point (-78.25622939650916976 38.80836116617248166),17107,-78.2562294,38.80836117
Point (-76.47125959086741886 38.68176658788685529),17110,-76.47125959,38.68176659
Point (-78.24011512831944515 38.63164543808228757),17109,-78.24011513,38.63164544
Point (-77.30580094165583205 39.00634879605107841),17104,-77.30580094,39.0063488
Point (-77.90802863729739158 39.34956007331515337),17103,-77.90802864,39.34956007
Point (-76.92547473291378424 38.44424643930689456),17106,-76.92547473,38.44424644
